scenario_num,Run,truck_id,start_time,end_time,total_waiting_time,distance_travelled
4,0,1653SourceSink1003073,455,929,320.6913137948897,122143.34000000014
4,0,1142SourceSink1002488,315,930,474.60079285674146,112856.91999999997
4,0,2705SourceSink1002233,750,930,117.39976644709508,50038.40000000003
4,0,3042SourceSink1000000,845,937,42.91949546727429,40235.030000000006
4,0,1106SourceSink1002488,305,938,489.4410429855882,112856.91999999997
4,0,304SourceSink1003181,80,943,683.2693866422751,145671.1300000003
4,0,208SourceSink1002663,55,945,672.2452651400254,175728.42000000042
4,0,191SourceSink1002669,50,951,668.4332449071288,184951.51000000068
4,0,2271SourceSink1001953,630,952,279.7437522246953,34275.569999999985
4,0,2130SourceSink1002234,590,954,273.46898396376827,73731.01999999996
4,0,783SourceSink1002510,215,967,570.6997225000581,145687.42000000033
4,0,2202SourceSink1002234,610,974,272.528992086942,73731.01999999996
4,0,642SourceSink1002756,175,979,556.182803961237,196318.50000000067
4,0,335SourceSink1002669,90,992,670.5333293982188,184951.51000000068
4,0,2400SourceSink1002234,665,992,236.26858043095626,73731.01999999996
4,0,58SourceSink1002165,15,380,321.8717129324092,34275.56999999998
4,0,558SourceSink1000000,155,471,263.2536985099019,41847.99999999996
4,0,688SourceSink1002165,190,496,262.244061801973,34275.56999999998
4,0,473SourceSink1002233,130,547,348.5019098551415,53426.36999999996
4,0,778SourceSink1002165,215,551,290.90818449034697,34275.56999999998
4,0,527SourceSink1002233,145,599,384.0399448165716,53426.36999999996
4,0,114SourceSink1002234,30,630,504.22089646933506,77118.98999999992
4,0,882SourceSink1000000,245,636,336.547302214268,41847.99999999996
4,0,1138SourceSink1002165,315,664,303.603873480752,34275.56999999998
4,0,1062SourceSink1000000,295,669,320.3485173527674,41847.99999999996
4,0,43SourceSink1002393,10,671,554.5645594529603,84513.08999999992
4,0,1210SourceSink1002165,335,695,316.31558887845017,34275.56999999998
4,0,1031SourceSink1002233,285,714,360.1124155505756,53426.36999999996
4,0,25SourceSink1002393,5,727,614.4549118817564,84513.08999999992
4,0,923SourceSink1002233,255,728,404.44328666115,53426.36999999996
4,0,1534SourceSink1002165,425,738,269.2048740297161,34275.56999999998
4,0,187SourceSink1002393,50,762,604.7963034431234,84513.08999999992
4,0,231SourceSink1003073,60,767,551.5184133749469,123756.31000000013
4,0,1642SourceSink1002165,455,778,278.5461658626924,34275.56999999998
4,0,690SourceSink1002234,190,845,555.0620651610557,77118.98999999992
4,0,1625SourceSink1002233,450,866,346.4154775672296,53426.36999999996
4,0,464SourceSink1002774,125,869,570.1160424641131,137967.63000000003
4,0,1998SourceSink1000000,555,869,260.8884454877192,41847.99999999996
4,0,1499SourceSink1002233,415,870,386.13285813202396,53426.36999999996
4,0,583SourceSink1002393,160,875,606.4012206800177,84513.08999999992
4,0,176SourceSink1002774,45,878,656.5463610735217,137967.63000000003
4,0,26SourceSink1002488,5,879,726.7812540281409,116244.88999999996
4,0,924SourceSink1002234,255,879,525.774773534144,77118.98999999992
4,0,321SourceSink1003073,85,886,643.4906703644266,123756.31000000013
4,0,2020SourceSink1002165,560,897,292.3122014314626,34275.56999999998
4,0,194SourceSink1002774,50,904,676.9844689367864,137967.63000000003
4,0,1715SourceSink1002233,475,905,360.86432676615544,53426.36999999996
4,0,104SourceSink1002774,25,907,706.1265188416797,137967.63000000003
4,0,1417SourceSink1002757,390,919,405.6979261936317,97071.34000000007
4,0,727SourceSink1002393,200,926,618.8916259405709,84513.08999999992
4,0,1697SourceSink1002233,470,926,388.5303004789751,53426.36999999996
4,0,2362SourceSink1002165,655,947,249.29253830540532,34275.56999999998
4,0,518SourceSink1002774,140,963,647.4978411122852,137967.63000000003
4,0,1823SourceSink1002233,505,967,392.2115177497899,53426.36999999996
4,0,2304SourceSink1000000,640,975,281.54089058790214,41847.99999999996
4,0,897SourceSink1003073,245,989,588.4805134605745,123756.31000000013
4,0,2272SourceSink1002165,630,989,316.3926022341176,34275.56999999998
4,0,431SourceSink1003230,115,244,69.95961948284692,47399.99999999985
4,0,449SourceSink1003230,120,252,72.39792724050633,47399.99999999985
4,0,737SourceSink1003230,200,343,83.81465544665099,47399.99999999985
4,0,412SourceSink1003181,110,393,174.41124261501693,84455.74999999984
4,0,592SourceSink1003181,160,453,184.59376899400525,84455.74999999984
4,0,898SourceSink1003181,245,477,124.14316641521872,84455.74999999984
4,0,1457SourceSink1003230,400,512,51.2124215985191,47399.99999999985
4,0,1403SourceSink1003230,385,520,75.25680853415618,47399.99999999985
4,0,1565SourceSink1003230,430,537,47.246522974303524,47399.99999999985
4,0,1529SourceSink1003230,420,547,66.7684930156681,47399.99999999985
4,0,1817SourceSink1003230,500,636,77.05796096340708,47399.99999999985
4,0,1979SourceSink1003230,545,678,72.78771845784152,47399.99999999985
4,0,1546SourceSink1003181,425,701,169.88209733931828,84455.74999999984
4,0,2177SourceSink1003230,600,710,50.6394326135624,47399.99999999985
4,0,1582SourceSink1003181,435,741,199.103631050704,84455.74999999984
4,0,2285SourceSink1003230,630,761,70.92185237098388,47399.99999999985
4,0,267SourceSink1003073,70,788,565.6448274185568,122343.26000000021
4,0,1852SourceSink1003181,510,816,197.63115676887182,84455.74999999984
4,0,519SourceSink1003073,140,866,572.1719755079606,122343.26000000021
4,0,247SourceSink1002757,65,896,660.0351113966396,136298.55000000045
4,0,2176SourceSink1003181,600,903,194.71832941535536,84455.74999999984
4,0,409SourceSink1002757,110,929,648.6897385318493,136298.55000000045
4,0,2482SourceSink1003181,685,948,153.99919800668513,84455.74999999984
4,0,573SourceSink1003073,155,964,655.5164712779643,122343.26000000021
4,0,465SourceSink1003073,125,966,687.0055525684525,122343.26000000021
4,0,3131SourceSink1003230,865,973,48.15508701336648,47399.99999999985
4,0,86SourceSink1002774,20,997,787.4739132789863,150964.88000000038
4,0,288SourceSink1000000,80,997,748.0586823280727,138091.1500000005
4,0,392SourceSink1002774,105,998,701.4385004937042,150964.88000000038
