,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,economic_importance,road_segment
276,1.9,A,22.99271694,91.40474870000001,,bridge,10276,N1,,154.1685599999999,20280480.0,N1-30
277,5348.0,N,22.97708284,91.42387245,0,link,10277,N1,,159.5165599999999,23068960.0,N1-31
278,98.87,C,22.96144874,91.44299620000001,,bridge,10278,N1,,159.61542999999992,23068960.0,N1-31
279,4188.0,N,22.9550263,91.46124779,0,link,10279,N1,,163.8034299999999,16506640.0,N1-32
280,1.5,A,22.94860387,91.47949938,,bridge,10280,N1,,163.8049299999999,16506640.0,N1-32
281,2348.0,N,22.94910824,91.49078314,0,link,10281,N1,,166.1529299999999,16506640.0,N1-32
282,191.5,B,22.94961261,91.50206690000002,,bridge,10282,N1,,166.3444299999999,16506640.0,N1-32
283,4804.0,N,22.93228866,91.51417822,0,link,10283,N1,,171.1484299999999,16506640.0,N1-33
284,222.43,A,22.91496471,91.52628954,,bridge,10284,N1,,171.3708599999999,16506640.0,N1-33
285,642.0,N,22.9123388,91.52760902,0,link,10285,N1,,172.0128599999999,16506640.0,N1-33
286,6.1,A,22.90971289,91.5289285,,bridge,10286,N1,,172.0189599999999,16506640.0,N1-33
287,654.0,N,22.90697959,91.53027914,0,link,10287,N1,,172.6729599999999,16506640.0,N1-33
288,3.0,A,22.9042463,91.53162978,,bridge,10288,N1,,172.6759599999999,16506640.0,N1-33
289,1484.0,N,22.89794245,91.53355084,0,link,10289,N1,,174.1599599999999,16506640.0,N1-33
290,3.0,A,22.891638600000004,91.5354719,,bridge,10290,N1,,174.16295999999988,16506640.0,N1-33
291,1970.0,N,22.88316865,91.53817778,0,link,10291,N1,,176.13295999999988,16506640.0,N1-33
292,4.3,A,22.87469869,91.54088366,,bridge,10292,N1,,176.13725999999988,16506640.0,N1-33
293,241.0,N,22.87371036,91.54123977,0,link,10293,N1,,176.3782599999999,16506640.0,N1-33
294,2.0,A,22.87272203,91.54159588,,bridge,10294,N1,,176.3802599999999,16506640.0,N1-33
295,551.0,N,22.870389199999998,91.54244611,0,link,10295,N1,,176.9312599999999,16506640.0,N1-33
296,1.5,A,22.86805637,91.54329633,,bridge,10296,N1,,176.9327599999999,16506640.0,N1-33
297,829.0,N,22.86452203,91.54422575,0,link,10297,N1,,177.7617599999999,16506640.0,N1-33
298,4.3,A,22.86098769,91.54515517,,bridge,10298,N1,,177.7660599999999,16506640.0,N1-33
299,174.0,N,22.86023624,91.54531759,0,link,10299,N1,,177.9400599999999,16506640.0,N1-33
300,2.0,A,22.85948479,91.54548,,bridge,10300,N1,,177.9420599999999,16506640.0,N1-33
301,394.0,N,22.85777068,91.54559943,0,link,10301,N1,,178.33605999999992,16506640.0,N1-33
302,1.5,A,22.85605657,91.54571887,,bridge,10302,N1,,178.3375599999999,16506640.0,N1-33
303,108.0,N,22.85560205,91.54577053,0,link,10303,N1,,178.44555999999992,16506640.0,N1-33
304,1.5,A,22.85514753,91.54582218,,bridge,10304,N1,,178.4470599999999,16506640.0,N1-33
305,739.0,N,22.8518824,91.54609640000001,0,link,10305,N1,,179.1860599999999,16506640.0,N1-33
306,8.5,A,22.84861728,91.54637061,,bridge,10306,N1,,179.1945599999999,16506640.0,N1-33
307,381.0,N,22.84700438,91.54691977,0,link,10307,N1,,179.5755599999999,16506640.0,N1-33
308,3.0,A,22.84539149,91.54746892,,bridge,10308,N1,,179.5785599999999,16506640.0,N1-33
309,235.0,N,22.84442331,91.54780924,0,link,10309,N1,,179.8135599999999,16506640.0,N1-33
310,1.5,A,22.84345514,91.54814956,,bridge,10310,N1,,179.8150599999999,16506640.0,N1-33
311,274.0,N,22.84227474,91.54847963,0,link,10311,N1,,180.0890599999999,16506640.0,N1-33
312,3.0,A,22.84109433,91.5488097,,bridge,10312,N1,,180.0920599999999,16506640.0,N1-33
313,945.0,N,22.83692055,91.5494566,0,link,10313,N1,,181.03705999999988,16506640.0,N1-34
314,3.0,A,22.83274677,91.5501035,,bridge,10314,N1,,181.04005999999987,16506640.0,N1-34
315,209.0,N,22.83185406,91.55030318,0,link,10315,N1,,181.24905999999987,16506640.0,N1-34
316,4.5,A,22.83096134,91.55050285,,bridge,10316,N1,,181.25355999999988,16506640.0,N1-34
317,772.0,N,22.827666,91.5515972,0,link,10317,N1,,182.02555999999987,16506640.0,N1-34
318,12.4,C,22.82437066,91.55269155,,bridge,10318,N1,,182.03795999999988,16506640.0,N1-34
319,1462.0,N,22.81796705,91.55447388,0,link,10319,N1,,183.49995999999987,16506640.0,N1-34
320,9.5,B,22.81156344,91.55625621,,bridge,10320,N1,,183.50945999999988,16506640.0,N1-34
321,2116.0,N,22.80287239,91.55960874,0,link,10321,N1,,185.6254599999999,16506640.0,N1-34
322,4.5,A,22.79418135,91.56296126,,bridge,10322,N1,,185.6299599999999,16506640.0,N1-34
323,1487.0,N,22.78818912,91.56603191,0,link,10323,N1,,187.1169599999999,16506640.0,N1-34
324,23.2,B,22.78219689,91.56910257,,bridge,10324,N1,,187.1401599999999,16506640.0,N1-34
325,975.0,N,22.77819699,91.57098816,0,link,10325,N1,,188.1151599999999,16506640.0,N1-34
326,6.0,A,22.77419709,91.57287375,,bridge,10326,N1,,188.1211599999999,16506640.0,N1-34
327,493.0,N,22.77222438,91.57398214,0,link,10327,N1,,188.61415999999988,16506640.0,N1-34
328,9.7,A,22.77025167,91.57509052,,bridge,10328,N1,,188.6238599999999,16506640.0,N1-34
329,978.0,N,22.76665718,91.57777220000001,0,link,10329,N1,,189.6018599999999,16506640.0,N1-34
330,4.0,A,22.76306269,91.58045388,,bridge,10330,N1,,189.6058599999999,16506640.0,N1-34
331,1358.0,N,22.75831401,91.58452715,0,link,10331,N1,,190.9638599999999,16506640.0,N1-34
332,12.9,A,22.75356532,91.58860042,,bridge,10332,N1,,190.9767599999999,16506640.0,N1-34
333,404.0,N,22.75210234,91.58974223,0,link,10333,N1,,191.3807599999999,16506640.0,N1-34
334,3.0,A,22.75063935,91.59088404,,bridge,10334,N1,,191.38375999999988,16506640.0,N1-34
335,784.0,N,22.7475765,91.59264196,0,link,10335,N1,,192.16775999999987,16506640.0,N1-34
336,8.1,B,22.74451365,91.59439989,,bridge,10336,N1,,192.1758599999999,16506640.0,N1-34
337,2508.0,N,22.7339152,91.59841652,0,link,10337,N1,,194.6838599999999,24857360.0,N1-35
338,3.0,A,22.72331676,91.60243314,,bridge,10338,N1,,194.68685999999988,24857360.0,N1-35
339,708.0,N,22.72057057,91.60409774,0,link,10339,N1,,195.39485999999988,24857360.0,N1-35
340,3.0,A,22.71782439,91.60576233,,bridge,10340,N1,,195.39785999999987,24857360.0,N1-35
341,72.0,N,22.71754756,91.60593541,0,link,10341,N1,,195.46985999999987,24857360.0,N1-35
342,3.0,A,22.71727073,91.60610848,,bridge,10342,N1,,195.47285999999986,24857360.0,N1-35
343,450.0,N,22.71557174,91.60717185,0,link,10343,N1,,195.92285999999984,24857360.0,N1-35
344,19.2,C,22.71387274,91.60823522,,bridge,10344,N1,,195.94205999999986,24857360.0,N1-35
345,1527.0,N,22.70784462,91.61160434,0,link,10345,N1,,197.46905999999984,24857360.0,N1-35
346,19.2,A,22.7018165,91.61497346,,bridge,10346,N1,,197.48825999999985,24857360.0,N1-35
347,1301.0,N,22.69653411,91.61757126,0,link,10347,N1,,198.78925999999984,24857360.0,N1-35
348,4.2,A,22.69125171,91.62016906,,bridge,10348,N1,,198.79345999999984,24857360.0,N1-35
349,542.0,N,22.68906074,91.62110382,0,link,10349,N1,,199.33545999999984,24857360.0,N1-35
350,3.2,A,22.68686976,91.62203858,,bridge,10350,N1,,199.33865999999983,24857360.0,N1-35
351,1199.0,N,22.68192353,91.62442776,0,link,10351,N1,,200.53765999999985,24857360.0,N1-35
352,6.0,A,22.6769773,91.62681695,,bridge,10352,N1,,200.54365999999985,24857360.0,N1-35
353,849.0,N,22.67346837,91.62808506,0,link,10353,N1,,201.39265999999984,24857360.0,N1-35
354,3.0,A,22.66995944,91.62935317,,bridge,10354,N1,,201.39565999999982,24857360.0,N1-35
355,503.0,N,22.66787167,91.63024126,0,link,10355,N1,,201.8986599999998,24857360.0,N1-35
356,3.0,A,22.665783899999997,91.63112936,,bridge,10356,N1,,201.9016599999998,24857360.0,N1-35
357,537.0,N,22.66368979,91.63232755,0,link,10357,N1,,202.4386599999998,24857360.0,N1-35
358,3.0,A,22.66159568,91.63352574,,bridge,10358,N1,,202.44165999999979,24857360.0,N1-35
359,887.0,N,22.65815406,91.63572596,0,link,10359,N1,,203.3286599999998,24857360.0,N1-35
360,3.1,A,22.65471243,91.63792618,,bridge,10360,N1,,203.33175999999978,24857360.0,N1-35
361,465.0,N,22.65289169,91.63898015,0,link,10361,N1,,203.79675999999978,24857360.0,N1-35
362,4.6,A,22.65107095,91.64003412,,bridge,10362,N1,,203.8013599999998,24857360.0,N1-35
363,456.0,N,22.64926353,91.64097562,0,link,10363,N1,,204.25735999999978,24857360.0,N1-35
364,12.4,A,22.64745611,91.64191712,,bridge,10364,N1,,204.2697599999998,24857360.0,N1-35
365,1433.0,N,22.64177635,91.64506318,0,link,10365,N1,,205.70275999999978,24857360.0,N1-35
366,3.0,A,22.63609659,91.64820924,,bridge,10366,N1,,205.70575999999977,24857360.0,N1-35
367,223.0,N,22.63521258,91.64870848,0,link,10367,N1,,205.92875999999978,24857360.0,N1-35
368,3.0,A,22.63432857,91.64920773,,bridge,10368,N1,,205.93175999999977,24857360.0,N1-35
369,775.0,N,22.631247600000002,91.65098278,0,link,10369,N1,,206.70675999999978,24857360.0,N1-36
370,3.0,A,22.62816664,91.65275783,,bridge,10370,N1,,206.70975999999976,24857360.0,N1-36
371,298.0,N,22.62699949,91.65347179,0,link,10371,N1,,207.00775999999976,24857360.0,N1-36
372,6.1,B,22.62583234,91.65418576,,bridge,10372,N1,,207.01385999999977,24857360.0,N1-36
373,343.0,N,22.62443925,91.6548265,0,link,10373,N1,,207.35685999999976,24857360.0,N1-36
374,3.0,A,22.62304617,91.65546725,,bridge,10374,N1,,207.35985999999974,24857360.0,N1-36
375,602.0,N,22.62040126,91.65676309999999,0,link,10375,N1,,207.96185999999975,24857360.0,N1-36
376,3.0,A,22.61775635,91.65805894,,bridge,10376,N1,,207.96485999999973,24857360.0,N1-36
377,479.0,N,22.61637316,91.659163,0,link,10377,N1,,208.44385999999975,24857360.0,N1-36
378,4.6,A,22.61498997,91.66026705,,bridge,10378,N1,,208.44845999999976,24857360.0,N1-36
379,436.0,N,22.61337282,91.66141786,0,link,10379,N1,,208.88445999999976,24857360.0,N1-36
380,3.0,A,22.61175567,91.66256867,,bridge,10380,N1,,208.88745999999975,24857360.0,N1-36
381,1022.0,N,22.60779756,91.66497162,0,link,10381,N1,,209.90945999999974,24857360.0,N1-36
382,2.95,A,22.60383944,91.66737456,,bridge,10382,N1,,209.91240999999974,24857360.0,N1-36
383,194.0,N,22.60309507,91.66785565,0,link,10383,N1,,210.10640999999973,24857360.0,N1-36
384,4.5,B,22.60235069,91.66833673,,bridge,10384,N1,,210.11090999999973,24857360.0,N1-36
385,691.0,N,22.59975864,91.67007797,0,link,10385,N1,,210.80190999999974,24857360.0,N1-36
386,9.3,B,22.59716658,91.67181921,,bridge,10386,N1,,210.81120999999973,24857360.0,N1-36
387,423.0,N,22.59552738,91.67285407,0,link,10387,N1,,211.23420999999973,24857360.0,N1-36
388,4.5,A,22.59388818,91.67388894,,bridge,10388,N1,,211.23870999999974,24857360.0,N1-36
389,850.0,N,22.5904616,91.6754667,0,link,10389,N1,,212.08870999999974,24857360.0,N1-36
390,22.25,C,22.58703502,91.67704447,,bridge,10390,N1,,212.11095999999975,24857360.0,N1-36
391,685.0,N,22.58427185,91.67829176,0,link,10391,N1,,212.79595999999975,24857360.0,N1-36
392,2.5,A,22.58150867,91.67953904,,bridge,10392,N1,,212.79845999999975,24857360.0,N1-36
393,566.0,N,22.57915085,91.68058089,0,link,10393,N1,,213.36445999999975,24857360.0,N1-36
394,10.2,A,22.57679302,91.68162274,,bridge,10394,N1,,213.37465999999975,24857360.0,N1-36
395,774.0,N,22.57354181,91.6828162,0,link,10395,N1,,214.14865999999975,24857360.0,N1-36
396,3.0,A,22.57029059,91.68400967,,bridge,10396,N1,,214.15165999999974,24857360.0,N1-36
397,273.0,N,22.5691437,91.68434816,0,link,10397,N1,,214.42465999999973,24857360.0,N1-36
398,8.2,A,22.56799681,91.68468666,,bridge,10398,N1,,214.43285999999972,24857360.0,N1-36
399,187.0,N,22.56720905,91.68493466,0,link,10399,N1,,214.61985999999973,24857360.0,N1-36
400,4.5,A,22.56642129,91.68518266,,bridge,10400,N1,,214.62435999999974,24857360.0,N1-36
401,924.0,N,22.56247119,91.68634445,0,link,10401,N1,,215.54835999999975,24857360.0,N1-36
402,4.1,A,22.55852109,91.68750624,,bridge,10402,N1,,215.55245999999974,24857360.0,N1-36
403,490.0,N,22.55642653,91.68815128,0,link,10403,N1,,216.04245999999975,24857360.0,N1-36
404,21.6,B,22.55433198,91.68879631,,bridge,10404,N1,,216.06405999999976,24857360.0,N1-36
405,962.0,N,22.55055235,91.69071119,0,link,10405,N1,,217.02605999999975,24857360.0,N1-36
406,3.0,A,22.54677272,91.69262606,,bridge,10406,N1,,217.02905999999973,24857360.0,N1-36
407,300.0,N,22.54563125,91.69337857,0,link,10407,N1,,217.32905999999974,24857360.0,N1-36
408,5.2,A,22.54448978,91.69413108,,bridge,10408,N1,,217.33425999999974,24857360.0,N1-36
409,657.0,N,22.5417599,91.69533818,0,link,10409,N1,,217.99125999999976,24857360.0,N1-36
410,8.2,A,22.53903002,91.69654527,,bridge,10410,N1,,217.99945999999974,24857360.0,N1-36
411,1050.0,N,22.53469891,91.6985047,0,link,10411,N1,,219.04945999999975,24857360.0,N1-36
412,3.0,A,22.5303678,91.70046412,,bridge,10412,N1,,219.05245999999974,24857360.0,N1-36
413,903.0,N,22.52665186,91.70215037,0,link,10413,N1,,219.95545999999973,24857360.0,N1-36
414,16.3,B,22.52293592,91.70383662,,bridge,10414,N1,,219.97175999999973,24857360.0,N1-36
415,1421.0,N,22.51714152,91.7063137,0,link,10415,N1,,221.39275999999973,24857360.0,N1-36
416,41.11,A,22.51134712,91.70879079,,bridge,10416,N1,,221.43386999999973,24857360.0,N1-36
417,660.0,N,22.50868458,91.71003781,0,link,10417,N1,,222.09386999999973,24857360.0,N1-36
418,4.5,A,22.50602204,91.71128482,,bridge,10418,N1,,222.09836999999973,24857360.0,N1-36
419,729.0,N,22.50305394,91.71271766,0,link,10419,N1,,222.82736999999975,24857360.0,N1-36
420,17.6,A,22.50008583,91.71415049,,bridge,10420,N1,,222.84496999999973,24857360.0,N1-36
421,1181.0,N,22.49526322,91.71621158,0,link,10421,N1,,224.02596999999975,24857360.0,N1-36
422,3.0,B,22.490440600000003,91.71827267,,bridge,10422,N1,,224.02896999999973,24857360.0,N1-36
423,565.0,N,22.4879943,91.71890181,0,link,10423,N1,,224.59396999999973,24857360.0,N1-36
424,4.5,A,22.48554801,91.71953095,,bridge,10424,N1,,224.59846999999974,24857360.0,N1-36
425,499.0,N,22.48335611,91.71994716,0,link,10425,N1,,225.09746999999973,24857360.0,N1-36
426,23.2,B,22.48116421,91.72036336,,bridge,10426,N1,,225.12066999999973,24857360.0,N1-36
427,986.0,N,22.47700865,91.72181336,0,link,10427,N1,,226.10666999999972,24857360.0,N1-36
428,6.0,A,22.47285309,91.72326335,,bridge,10428,N1,,226.11266999999972,24857360.0,N1-36
429,1298.0,N,22.46764586,91.72589703,0,link,10429,N1,,227.41066999999973,24857360.0,N1-36
430,23.2,B,22.46243864,91.72853070000001,,bridge,10430,N1,,227.43386999999973,24857360.0,N1-36
431,1632.0,N,22.45565074,91.73140654,0,link,10431,N1,,229.06586999999973,5009360.0,N1-37
432,3.0,A,22.44886285,91.73428239,,bridge,10432,N1,,229.06886999999972,5009360.0,N1-37
433,330.0,N,22.44747109,91.73482491,0,link,10433,N1,,229.39886999999973,5009360.0,N1-37
434,26.3,C,22.44607933,91.73536743,,bridge,10434,N1,,229.42516999999972,5009360.0,N1-37
435,1056.0,N,22.44179143,91.73701669,0,link,10435,N1,,230.48116999999974,5009360.0,N1-37
436,3.0,A,22.43750352,91.73866595,,bridge,10436,N1,,230.48416999999972,5009360.0,N1-37
437,310.0,N,22.43628866,91.73915933,0,link,10437,N1,,230.79416999999972,5009360.0,N1-37
438,40.0,A,22.43507379,91.73965272,,bridge,10438,N1,,230.83416999999972,5009360.0,N1-37
439,1649.0,N,22.42855767,91.74383685,0,link,10439,N1,,232.48316999999972,5009360.0,N1-37
440,35.1,B,22.42204155,91.74802098,,bridge,10440,N1,,232.51826999999972,5009360.0,N1-37
441,2327.0,N,22.41252805,91.75229755,0,link,10441,N1,,234.84526999999972,5009360.0,N1-38
442,5.0,A,22.40301454,91.75657412,,bridge,10442,N1,,234.8502699999997,5009360.0,N1-38
443,768.0,N,22.39967721,91.75741464,0,link,10443,N1,,235.6182699999997,5009360.0,N1-38
444,3.0,A,22.39633988,91.75825516,,bridge,10444,N1,,235.6212699999997,5009360.0,N1-38
445,268.0,N,22.39505864,91.75853038,0,link,10445,N1,,235.8892699999997,5009360.0,N1-38
446,4.0,,22.393777399999998,91.7588056,N111,intersection,10446,N1,,235.8932699999997,5009360.0,N1-38
447,138.0,N,22.39324747,91.75894691,0,link,10447,N1,,236.0312699999997,5009360.0,N1-38
448,18.0,A,22.39271753,91.75908821,,bridge,10448,N1,,236.0492699999997,5009360.0,N1-38
449,927.0,N,22.38898171,91.76079694,0,link,10449,N1,,236.9762699999997,5009360.0,N1-38
450,3.0,A,22.38524588,91.76250566,,bridge,10450,N1,,236.97926999999967,5009360.0,N1-38
451,791.0,N,22.38247353,91.76477666,0,link,10451,N1,,237.77026999999967,5009360.0,N1-38
452,8.3,A,22.37970118,91.76704765,,bridge,10452,N1,,237.77856999999966,5009360.0,N1-38
453,1045.0,N,22.37469266,91.77048676,0,link,10453,N1,,238.82356999999965,5009360.0,N1-38
454,3.0,A,22.36968413,91.77392587,,bridge,10454,N1,,238.82656999999963,5009360.0,N1-38
455,9097.0,N,22.36706426,91.81251849,0,link,10455,N1,,247.92356999999964,5009360.0,N1-39
456,4.0,,22.3644444,91.8511111,N1,intersection,10456,N1,,247.92756999999963,5009360.0,N1-39
457,953.0,N,22.36217507,91.85169029999999,0,link,10457,N1,,248.88056999999964,5009360.0,N1-39
458,4.65,C,22.35990574,91.85226949,,bridge,10458,N1,,248.88521999999963,5009360.0,N1-39
459,882.0,N,22.35608661,91.85244577,0,link,10459,N1,,249.76721999999964,5009360.0,N1-39
460,15.8,A,22.35226747,91.85262205,,bridge,10460,N1,,249.78301999999965,5009360.0,N1-39
461,1469.0,N,22.34590341,91.85300459999999,0,link,10461,N1,,251.25201999999965,5009360.0,N1-40
462,38.4,B,22.33953935,91.85338716,,bridge,10462,N1,,251.29041999999964,5009360.0,N1-40
463,489.0,N,22.33765334,91.85362043,0,link,10463,N1,,251.77941999999965,5009360.0,N1-40
464,39.4,B,22.33576732,91.85385369,,bridge,10464,N1,,251.81881999999965,5009360.0,N1-40
465,119.0,N,22.33534133,91.85362579999999,0,link,10465,N1,,251.93781999999965,5009360.0,N1-40
466,48.5,A,22.33491534,91.8533979,,bridge,10466,N1,,251.98631999999964,5009360.0,N1-40
467,1045.0,N,22.33078024,91.85307865,0,link,10467,N1,,253.03131999999962,5009360.0,N1-41
468,954.5,A,22.32664514,91.85275939,,bridge,10468,N1,,253.98581999999962,5009360.0,N1-41
469,1617.0,N,22.31978582,91.85447065,0,link,10469,N1,,255.6028199999996,5009360.0,N1-41
470,17.3,A,22.31292651,91.85618192,,bridge,10470,N1,,255.62011999999962,5009360.0,N1-41
471,862.0,N,22.30969213,91.85831547,0,link,10471,N1,,256.4821199999996,4947600.0,N1-42
472,15.2,C,22.30645776,91.86044903,,bridge,10472,N1,,256.4973199999996,4947600.0,N1-42
473,541.0,N,22.30454065,91.86200686,0,link,10473,N1,,257.0383199999996,4947600.0,N1-43
474,3.0,A,22.30262355,91.8635647,,bridge,10474,N1,,257.0413199999996,4947600.0,N1-43
475,308.0,N,22.30145434,91.86443136,0,link,10475,N1,,257.3493199999996,4947600.0,N1-43
476,5.7,B,22.30028513,91.86529803,,bridge,10476,N1,,257.35501999999957,4947600.0,N1-43
477,326.0,N,22.29891008,91.86583053,0,link,10477,N1,,257.6810199999996,4947600.0,N1-43
478,3.0,A,22.29753503,91.86636303,,bridge,10478,N1,,257.6840199999996,4947600.0,N1-43
479,541.0,N,22.29538583,91.86739955,0,link,10479,N1,,258.2250199999996,4947600.0,N1-43
480,1.5,A,22.29323663,91.86843607,,bridge,10480,N1,,258.2265199999996,4947600.0,N1-43
481,304.0,N,22.29243939,91.8693636,0,link,10481,N1,,258.53051999999957,4947600.0,N1-43
482,3.0,A,22.29164214,91.87029114,,bridge,10482,N1,,258.53351999999956,4947600.0,N1-43
483,322.0,N,22.29212504,91.87165563,0,link,10483,N1,,258.85551999999956,4947600.0,N1-43
484,3.0,A,22.29260793,91.87302012,,bridge,10484,N1,,258.85851999999954,4947600.0,N1-43
485,440.0,N,22.29353664,91.87486904,0,link,10485,N1,,259.29851999999954,4947600.0,N1-43
486,3.0,A,22.29446535,91.87671797,,bridge,10486,N1,,259.3015199999995,4947600.0,N1-43
487,257.0,N,22.29536761,91.87873539,0,link,10487,N1,,259.55851999999953,4947600.0,N1-43
488,116.13,A,22.29626987,91.8807528,,bridge,10488,N1,,259.67464999999953,4947600.0,N1-43
489,968.0,N,22.297553399999998,91.88405204,0,link,10489,N1,,260.64264999999955,4947600.0,N1-43
490,3.0,B,22.29883692,91.88735128,,bridge,10490,N1,,260.64564999999953,4947600.0,N1-43
491,1271.0,N,22.30046975,91.89330478,0,link,10491,N1,,261.91664999999955,4947600.0,N1-43
492,3.1,B,22.30210258,91.89925828,,bridge,10492,N1,,261.91974999999957,4947600.0,N1-43
493,556.0,N,22.30281956,91.9018405,0,link,10493,N1,,262.47574999999955,4947600.0,N1-43
494,3.0,A,22.30353655,91.90442272,,bridge,10494,N1,,262.47874999999954,4947600.0,N1-43
495,1172.0,N,22.30592777,91.90931901,0,link,10495,N1,,263.65074999999956,4947600.0,N1-43
496,3.0,A,22.30831899,91.9142153,,bridge,10496,N1,,263.65374999999955,4947600.0,N1-43
497,873.0,N,22.31103684,91.91726647,0,link,10497,N1,,264.52674999999954,5393440.0,N1-45
498,3.0,A,22.31375468,91.92031764,,bridge,10498,N1,,264.5297499999995,5393440.0,N1-45
499,431.0,N,22.31482179,91.92195017,0,link,10499,N1,,264.9607499999995,5393440.0,N1-45
500,4.0,,22.3158889,91.92358270000001,N107,intersection,10500,N1,,264.9647499999995,5393440.0,N1-45
501,81.0,N,22.31581785,91.92396756,0,link,10501,N1,,265.04574999999954,5393440.0,N1-45
502,3.0,A,22.31574681,91.92435241,,bridge,10502,N1,,265.04874999999953,5393440.0,N1-45
503,1050.0,N,22.31475168,91.92916782,0,link,10503,N1,,266.09874999999954,5393440.0,N1-46
504,5.3,A,22.31375656,91.93398323,,bridge,10504,N1,,266.1040499999995,5393440.0,N1-46
505,1855.0,N,22.31109799,91.94118596,0,link,10505,N1,,267.95904999999954,5393440.0,N1-46
506,3.0,A,22.30843941,91.9483887,,bridge,10506,N1,,267.9620499999995,5393440.0,N1-46
507,2321.0,N,22.30452051,91.95711724,0,link,10507,N1,,270.28304999999955,5393440.0,N1-46
508,50.3,B,22.3006016,91.96584577,,bridge,10508,N1,,270.33334999999954,5393440.0,N1-46
509,2253.0,N,22.2958734,91.97460629999999,0,link,10509,N1,,272.5863499999995,5393440.0,N1-46
510,12.4,A,22.2911452,91.98336683,,bridge,10510,N1,,272.59874999999954,5393440.0,N1-46
511,1114.0,N,22.28853861,91.98783801,0,link,10511,N1,,273.7127499999995,5393440.0,N1-46
512,61.0,B,22.28593202,91.99230920000001,,bridge,10512,N1,,273.7737499999995,5393440.0,N1-46
513,941.0,N,22.28353724,91.99593318,0,link,10513,N1,,274.71474999999947,5393440.0,N1-46
514,14.0,B,22.28114247,91.99955717,,bridge,10514,N1,,274.7287499999995,5393440.0,N1-46
515,1394.0,N,22.27611602,92.00257721,0,link,10515,N1,,276.1227499999995,4720320.0,N1-47
516,3.0,A,22.27108957,92.00559725,,bridge,10516,N1,,276.12574999999947,4720320.0,N1-47
517,1136.0,N,22.26612547,92.00645042,0,link,10517,N1,,277.2617499999995,4720320.0,N1-47
